                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.65445,                  0.684,                  1.145,                0.88605,                0.93744,                  0.995,                0.89017,                0.48598,                0.55732,                0.96422,              0.0008808,              0.0008808,              0.0008808
                    158,                0.55068,                0.56461,                 1.0314,                0.90822,                0.93155,                  0.995,                0.89776,                0.47195,                0.53053,                0.96017,             0.00087726,             0.00087726,             0.00087726
                    159,                0.57577,                0.59401,                 1.0568,                0.89831,                0.96386,                  0.995,                0.95326,                0.45955,                0.51308,                0.95804,             0.00087373,             0.00087373,             0.00087373
                    160,                0.66351,                0.69089,                 1.0762,                0.88874,                0.94328,                  0.995,                0.92464,                0.45072,                0.49371,                0.95529,             0.00087019,             0.00087019,             0.00087019
                    161,                0.50268,                0.49874,                0.97899,                0.90044,                0.96547,                  0.995,                0.94103,                0.44672,                0.48721,                 0.9328,             0.00086665,             0.00086665,             0.00086665
                    162,                0.63196,                0.60365,                 1.0796,                0.90106,                0.97116,                  0.995,                0.92124,                0.42696,                0.46446,                0.91886,             0.00086312,             0.00086312,             0.00086312
                    163,                0.54892,                0.57663,                 1.0174,                0.93454,                0.97411,                  0.995,                0.90922,                0.40217,                0.45902,                0.92427,             0.00085958,             0.00085958,             0.00085958
                    164,                0.59247,                0.58683,                 1.0537,                0.95382,                0.96836,                  0.995,                0.91478,                0.42507,                0.46524,                0.94762,             0.00085604,             0.00085604,             0.00085604
                    165,                0.52102,                0.54581,                0.98754,                0.94111,                0.93201,                  0.995,                0.92417,                0.41418,                0.50197,                0.94778,             0.00085251,             0.00085251,             0.00085251
                    166,                 0.4808,                0.50698,                 0.9608,                0.95839,                0.93171,                  0.995,                 0.9367,                0.40725,                0.48487,                 0.9463,             0.00084897,             0.00084897,             0.00084897
                    167,                0.54205,                0.51562,                 1.0084,                0.95816,                      1,                  0.995,                0.94106,                0.41082,                0.44213,                 0.9512,             0.00084543,             0.00084543,             0.00084543
                    168,                0.54101,                0.58461,                 1.0243,                0.97341,                      1,                  0.995,                 0.9221,                0.42516,                0.42351,                0.95628,              0.0008419,              0.0008419,              0.0008419
                    169,                0.58667,                0.54431,                  1.002,                0.97616,                      1,                  0.995,                  0.941,                0.38407,                0.41739,                  0.944,             0.00083836,             0.00083836,             0.00083836
                    170,                0.50129,                0.56334,                 1.0101,                0.97075,                0.99497,                  0.995,                0.91658,                 0.3921,                0.41768,                0.97127,             0.00083482,             0.00083482,             0.00083482
                    171,                0.62409,                0.58543,                 1.1049,                0.99092,                0.96678,                  0.995,                0.90929,                0.42604,                0.44709,                0.97416,             0.00083129,             0.00083129,             0.00083129
                    172,                0.56643,                0.52577,                 1.0542,                0.92739,                0.96575,                  0.995,                0.91844,                   0.44,                 0.5528,                0.95242,             0.00082775,             0.00082775,             0.00082775
                    173,                0.47709,                0.46745,                 0.9818,                0.75674,                0.98364,                  0.995,                0.89795,                0.49611,                0.68175,                0.95923,             0.00082421,             0.00082421,             0.00082421
                    174,                0.55436,                0.57224,                 1.0267,                 0.7466,                0.93684,                  0.995,                0.88576,                0.53503,                0.70492,                0.98006,             0.00082067,             0.00082067,             0.00082067
                    175,                0.56843,                 0.5903,                 1.0312,                0.81343,                0.96102,                  0.995,                0.90503,                0.50036,                0.60038,                0.96172,             0.00081714,             0.00081714,             0.00081714
                    176,                0.42161,                0.42103,                0.91758,                0.88803,                0.93178,                  0.995,                0.93425,                0.45789,                0.55484,                0.94732,              0.0008136,              0.0008136,              0.0008136
                    177,                0.53126,                0.51476,                 1.0151,                0.95108,                0.93082,                  0.995,                0.95791,                  0.424,                0.48771,                0.94011,             0.00081006,             0.00081006,             0.00081006
                    178,                 0.5258,                0.52849,                  1.024,                0.95901,                0.99036,                  0.995,                0.95278,                0.42082,                0.42892,                0.93619,             0.00080653,             0.00080653,             0.00080653
                    179,                0.56061,                0.53281,                 1.0511,                 0.9904,                      1,                  0.995,                0.92834,                0.45747,                0.39018,                0.94101,             0.00080299,             0.00080299,             0.00080299
                    180,                0.51903,                0.50323,                 1.0116,                0.98925,                      1,                  0.995,                0.91295,                0.48173,                0.39055,                0.94964,             0.00079945,             0.00079945,             0.00079945
                    181,                0.51318,                 0.5042,                0.99367,                0.98852,                      1,                  0.995,                0.92829,                0.44037,                0.38273,                0.94016,             0.00079592,             0.00079592,             0.00079592
                    182,                0.49346,                0.51108,                 1.0042,                 0.9896,                      1,                  0.995,                 0.9385,                0.38658,                0.37558,                 0.9325,             0.00079238,             0.00079238,             0.00079238
                    183,                0.52595,                0.52268,                 1.0152,                0.98694,                      1,                  0.995,                 0.9491,                0.40976,                0.38335,                0.93879,             0.00078884,             0.00078884,             0.00078884
                    184,                0.50623,                0.46121,                0.98447,                0.98438,                      1,                  0.995,                0.93242,                0.42469,                0.38524,                0.94456,             0.00078531,             0.00078531,             0.00078531
                    185,                0.51601,                 0.5368,                 1.0189,                0.98241,                      1,                  0.995,                0.94121,                0.40255,                0.38459,                0.93687,             0.00078177,             0.00078177,             0.00078177
                    186,                0.53159,                0.51027,                 1.0315,                0.98376,                      1,                  0.995,                0.93421,                 0.3987,                0.37175,                0.92992,             0.00077823,             0.00077823,             0.00077823
                    187,                0.50733,                0.50317,                0.98141,                0.98475,                      1,                  0.995,                0.93223,                0.40455,                0.37008,                0.93818,              0.0007747,              0.0007747,              0.0007747
                    188,                0.50313,                0.49436,                0.97798,                0.97658,                0.99929,                  0.995,                0.95108,                0.40931,                0.37483,                0.95374,             0.00077116,             0.00077116,             0.00077116
                    189,                0.49066,                0.56485,                 1.0109,                0.97927,                      1,                  0.995,                0.93486,                0.41059,                0.37978,                 0.9584,             0.00076762,             0.00076762,             0.00076762
                    190,                0.41281,                0.40016,                0.95688,                0.98547,                      1,                  0.995,                  0.931,                0.39981,                0.37665,                0.94488,             0.00076409,             0.00076409,             0.00076409
                    191,                0.52148,                0.50947,                 1.0271,                0.98722,                      1,                  0.995,                0.94767,                0.36302,                0.38865,                 0.9252,             0.00076055,             0.00076055,             0.00076055
                    192,                0.44796,                0.47921,                0.96337,                0.98477,                      1,                  0.995,                0.96368,                 0.3571,                0.38723,                0.91701,             0.00075701,             0.00075701,             0.00075701
                    193,                0.53762,                0.48712,                  1.009,                0.98383,                      1,                  0.995,                0.94434,                0.37603,                 0.3806,                0.92022,             0.00075348,             0.00075348,             0.00075348
                    194,                0.44723,                0.47558,                0.97517,                0.98627,                      1,                  0.995,                 0.9383,                0.38891,                0.37406,                 0.9272,             0.00074994,             0.00074994,             0.00074994
                    195,                0.44676,                0.45353,                0.97146,                0.98485,                      1,                  0.995,                0.94185,                0.39149,                0.36911,                0.92976,              0.0007464,              0.0007464,              0.0007464
                    196,                0.44464,                 0.4589,                0.96693,                0.98463,                      1,                  0.995,                0.93711,                0.37222,                0.37257,                0.92735,             0.00074287,             0.00074287,             0.00074287
                    197,                0.55847,                0.54961,                 1.0626,                 0.9832,                      1,                  0.995,                0.94419,                 0.3678,                0.37182,                0.92638,             0.00073933,             0.00073933,             0.00073933
                    198,                0.55779,                0.52315,                 1.0355,                0.98209,                      1,                  0.995,                0.93749,                0.37291,                0.38096,                0.92013,             0.00073579,             0.00073579,             0.00073579
                    199,                  0.499,                 0.4347,                 1.0128,                0.98408,                      1,                  0.995,                 0.9506,                0.34932,                0.38199,                0.90822,             0.00073226,             0.00073226,             0.00073226
                    200,                0.43971,                0.43244,                0.96205,                 0.9825,                      1,                  0.995,                0.93131,                0.36372,                0.37666,                0.90799,             0.00072872,             0.00072872,             0.00072872
                    201,                0.49392,                0.46915,                0.99356,                0.98066,                      1,                  0.995,                0.93937,                0.38254,                0.39404,                0.91418,             0.00072518,             0.00072518,             0.00072518
                    202,                0.56226,                 0.5772,                 1.0149,                0.98149,                      1,                  0.995,                0.94895,                 0.3572,                0.39481,                0.90574,             0.00072164,             0.00072164,             0.00072164
                    203,                0.48508,                0.49462,                0.98071,                0.98449,                      1,                  0.995,                0.95685,                0.33833,                0.37259,                0.89806,             0.00071811,             0.00071811,             0.00071811
                    204,                0.50529,                0.51509,                 1.0123,                0.98742,                      1,                  0.995,                0.96163,                0.36218,                0.38223,                 0.9011,             0.00071457,             0.00071457,             0.00071457
                    205,                0.52571,                0.54065,                 1.0341,                 0.9849,                      1,                  0.995,                 0.9726,                0.35838,                0.39586,                 0.9009,             0.00071103,             0.00071103,             0.00071103
                    206,                0.52879,                0.53113,                 1.0524,                 0.9757,                      1,                  0.995,                0.97446,                0.34238,                0.38073,                0.89805,              0.0007075,              0.0007075,              0.0007075
                    207,                0.36664,                0.40545,                0.91883,                0.98285,                      1,                  0.995,                0.95434,                0.36938,                0.37797,                0.90772,             0.00070396,             0.00070396,             0.00070396
                    208,                0.45088,                0.45972,                0.97487,                0.98173,                      1,                  0.995,                0.94162,                0.37868,                  0.368,                0.90955,             0.00070042,             0.00070042,             0.00070042
                    209,                0.54096,                0.52083,                  1.045,                0.97993,                      1,                  0.995,                0.97214,                0.33418,                0.36375,                0.89418,             0.00069689,             0.00069689,             0.00069689
                    210,                0.43445,                0.43399,                0.95714,                0.97796,                      1,                  0.995,                0.96632,                 0.3188,                0.37135,                0.89352,             0.00069335,             0.00069335,             0.00069335
                    211,                0.52837,                 0.5259,                 1.0049,                0.94826,                      1,                  0.995,                 0.9558,                0.32471,                0.33922,                0.89841,             0.00068981,             0.00068981,             0.00068981
                    212,                0.46235,                0.42433,                0.95298,                0.98207,                      1,                  0.995,                0.96934,                0.32823,                0.35453,                0.90584,             0.00068628,             0.00068628,             0.00068628
                    213,                0.44278,                0.41155,                0.95068,                0.98189,                      1,                  0.995,                0.96358,                0.32751,                0.34193,                0.90598,             0.00068274,             0.00068274,             0.00068274
                    214,                0.40066,                 0.4002,                0.92625,                0.98617,                      1,                  0.995,                0.95211,                0.37968,                0.36098,                0.90847,              0.0006792,              0.0006792,              0.0006792
                    215,                0.46983,                0.44266,                 0.9803,                0.98841,                      1,                  0.995,                0.96178,                0.38107,                0.33554,                0.91024,             0.00067567,             0.00067567,             0.00067567
                    216,                0.41685,                0.41714,                0.93523,                 0.9896,                      1,                  0.995,                0.94176,                0.34638,                0.31471,                  0.905,             0.00067213,             0.00067213,             0.00067213
                    217,                0.41741,                 0.4132,                0.96053,                0.99006,                      1,                  0.995,                0.95551,                0.34141,                0.32005,                0.90462,             0.00066859,             0.00066859,             0.00066859
                    218,                0.43206,                0.45249,                0.93897,                0.99128,                      1,                  0.995,                0.94263,                0.35725,                0.33068,                0.90582,             0.00066506,             0.00066506,             0.00066506
                    219,                0.46536,                0.53614,                0.98632,                 0.9901,                      1,                  0.995,                0.94998,                0.36094,                0.33688,                0.90164,             0.00066152,             0.00066152,             0.00066152
                    220,                0.47128,                0.45187,                0.98317,                0.98954,                      1,                  0.995,                0.94087,                0.34396,                0.33717,                0.89437,             0.00065798,             0.00065798,             0.00065798
                    221,                0.47196,                0.43782,                 0.9847,                0.98923,                      1,                  0.995,                0.93894,                0.33528,                0.32086,                0.89226,             0.00065445,             0.00065445,             0.00065445
                    222,                0.49845,                0.50043,                 1.0139,                0.98926,                      1,                  0.995,                0.93602,                0.33752,                0.32149,                0.89231,             0.00065091,             0.00065091,             0.00065091
                    223,                0.47907,                0.48149,                 1.0194,                0.98956,                      1,                  0.995,                0.95457,                 0.3459,                0.33319,                0.89686,             0.00064737,             0.00064737,             0.00064737
                    224,                0.51201,                0.49426,                 1.0403,                0.99044,                      1,                  0.995,                 0.9593,                0.34864,                0.32026,                0.89514,             0.00064384,             0.00064384,             0.00064384
                    225,                0.46128,                0.44793,                0.96758,                0.98945,                      1,                  0.995,                0.94955,                0.34751,                0.31154,                0.89379,              0.0006403,              0.0006403,              0.0006403
                    226,                0.45081,                0.43643,                0.96431,                0.98956,                      1,                  0.995,                 0.9635,                0.34018,                0.30248,                0.89442,             0.00063676,             0.00063676,             0.00063676
                    227,                0.39981,                0.41411,                0.94478,                0.99056,                      1,                  0.995,                0.93904,                0.34277,                0.30854,                 0.8995,             0.00063323,             0.00063323,             0.00063323
                    228,                0.39727,                0.38847,                0.93601,                0.99096,                      1,                  0.995,                0.94187,                0.33698,                0.30355,                0.89963,             0.00062969,             0.00062969,             0.00062969
                    229,                0.44114,                0.43246,                0.95655,                0.99173,                      1,                  0.995,                 0.9606,                0.32757,                0.30078,                0.89385,             0.00062615,             0.00062615,             0.00062615
                    230,                0.46687,                0.44056,                0.98358,                0.98981,                      1,                  0.995,                0.96061,                0.32105,                0.30179,                0.88957,             0.00062262,             0.00062262,             0.00062262
                    231,                0.48379,                 0.4811,                0.97899,                0.98852,                      1,                  0.995,                0.94636,                0.33238,                0.30351,                0.89114,             0.00061908,             0.00061908,             0.00061908
                    232,                0.40266,                0.39235,                0.94656,                0.98735,                      1,                  0.995,                0.94192,                0.35588,                0.30927,                0.89905,             0.00061554,             0.00061554,             0.00061554
                    233,                0.42069,                 0.3934,                0.95131,                0.98719,                      1,                  0.995,                0.93733,                0.37874,                0.32371,                0.91054,               0.000612,               0.000612,               0.000612
                    234,                0.42203,                 0.4049,                0.93465,                 0.9884,                      1,                  0.995,                0.93731,                0.39205,                0.32622,                0.91862,             0.00060847,             0.00060847,             0.00060847
                    235,                0.47279,                0.43797,                0.98534,                0.98865,                      1,                  0.995,                0.93562,                0.39261,                0.31855,                0.91798,             0.00060493,             0.00060493,             0.00060493
                    236,                0.45032,                0.45833,                0.97461,                0.98915,                      1,                  0.995,                0.94217,                0.37861,                 0.3137,                0.91025,             0.00060139,             0.00060139,             0.00060139
                    237,                0.37681,                0.38709,                0.92575,                0.98931,                      1,                  0.995,                0.93878,                0.36571,                0.30085,                0.90503,             0.00059786,             0.00059786,             0.00059786
                    238,                0.44555,                 0.4538,                0.97075,                0.99024,                      1,                  0.995,                 0.9221,                0.37412,                0.30022,                 0.9096,             0.00059432,             0.00059432,             0.00059432
                    239,                0.45427,                0.43302,                0.98322,                 0.9905,                      1,                  0.995,                0.93652,                0.37752,                 0.3062,                0.91081,             0.00059078,             0.00059078,             0.00059078
                    240,                0.43719,                0.43933,                 0.9529,                0.99025,                      1,                  0.995,                 0.9378,                 0.3713,                0.30423,                0.90976,             0.00058725,             0.00058725,             0.00058725
                    241,                0.46235,                0.46624,                0.99324,                0.99072,                      1,                  0.995,                 0.9413,                0.38019,                0.31019,                0.91408,             0.00058371,             0.00058371,             0.00058371
                    242,                 0.4383,                0.44061,                0.97309,                0.99043,                      1,                  0.995,                0.93945,                0.39256,                0.31891,                0.91903,             0.00058017,             0.00058017,             0.00058017
                    243,                0.49138,                0.46741,                 1.0218,                0.98999,                      1,                  0.995,                0.93423,                0.39315,                0.32241,                0.92225,             0.00057664,             0.00057664,             0.00057664
                    244,                0.39727,                0.41464,                0.93112,                0.98988,                      1,                  0.995,                 0.9279,                0.37945,                0.32064,                0.91573,              0.0005731,              0.0005731,              0.0005731
                    245,                0.44671,                0.44443,                 0.9577,                0.98803,                      1,                  0.995,                0.93175,                0.37288,                0.31986,                0.91152,             0.00056956,             0.00056956,             0.00056956
                    246,                0.46481,                0.45915,                 1.0009,                0.98535,                      1,                  0.995,                0.94465,                0.34631,                 0.3189,                0.90372,             0.00056603,             0.00056603,             0.00056603
                    247,                0.43166,                0.43905,                0.95526,                0.98314,                      1,                  0.995,                0.94847,                0.33179,                0.32333,                 0.8966,             0.00056249,             0.00056249,             0.00056249
                    248,                0.44751,                0.44149,                0.96745,                0.98277,                      1,                  0.995,                0.93587,                0.32325,                0.33047,                 0.8947,             0.00055895,             0.00055895,             0.00055895
                    249,                0.50405,                0.49227,                0.98737,                0.98473,                      1,                  0.995,                0.96165,                0.31755,                0.32752,                0.89194,             0.00055542,             0.00055542,             0.00055542
                    250,                0.40804,                0.37563,                0.94533,                0.98685,                      1,                  0.995,                0.96167,                0.30893,                0.32409,                0.88966,             0.00055188,             0.00055188,             0.00055188
                    251,                0.36864,                 0.3604,                0.92562,                0.98788,                      1,                  0.995,                0.96874,                0.30969,                0.32124,                0.89147,             0.00054834,             0.00054834,             0.00054834
                    252,                 0.4051,                0.43884,                0.94404,                0.98822,                      1,                  0.995,                0.95377,                0.33091,                 0.3218,                0.89696,             0.00054481,             0.00054481,             0.00054481
                    253,                0.40913,                0.37403,                0.95711,                0.98931,                      1,                  0.995,                0.95689,                0.32489,                0.31768,                0.89732,             0.00054127,             0.00054127,             0.00054127
                    254,                0.36446,                0.37604,                 0.9312,                0.99034,                      1,                  0.995,                0.95978,                0.31702,                0.31964,                0.89526,             0.00053773,             0.00053773,             0.00053773
                    255,                0.43201,                0.45552,                0.96664,                0.99059,                      1,                  0.995,                0.95449,                0.32044,                0.30525,                0.89731,              0.0005342,              0.0005342,              0.0005342
                    256,                0.41512,                0.38602,                0.96266,                0.99069,                      1,                  0.995,                0.95478,                0.31225,                0.29803,                0.89647,             0.00053066,             0.00053066,             0.00053066
                    257,                0.38132,                0.38506,                0.92588,                0.99109,                      1,                  0.995,                 0.9649,                0.31124,                0.29218,                0.89499,             0.00052712,             0.00052712,             0.00052712
                    258,                 0.4732,                0.46763,                0.97376,                0.99122,                      1,                  0.995,                0.96288,                0.34345,                0.30241,                0.89866,             0.00052359,             0.00052359,             0.00052359
                    259,                0.41874,                0.45284,                0.97546,                0.99018,                      1,                  0.995,                0.96045,                0.37096,                0.30719,                0.90279,             0.00052005,             0.00052005,             0.00052005
                    260,                0.39631,                0.38711,                0.93249,                0.98765,                      1,                  0.995,                 0.9658,                0.33994,                0.30175,                0.89622,             0.00051651,             0.00051651,             0.00051651
                    261,                0.43925,                0.43114,                0.95074,                0.98702,                      1,                  0.995,                0.96254,                 0.3038,                0.29548,                0.88855,             0.00051298,             0.00051298,             0.00051298
                    262,                0.45132,                0.41387,                0.95314,                0.98572,                      1,                  0.995,                0.96566,                 0.2956,                0.29279,                0.88679,             0.00050944,             0.00050944,             0.00050944
                    263,                 0.4102,                 0.3926,                0.93687,                0.98491,                      1,                  0.995,                0.95834,                0.30746,                0.30128,                0.88787,              0.0005059,              0.0005059,              0.0005059
                    264,                0.48971,                0.46737,                 1.0016,                0.98493,                      1,                  0.995,                0.96806,                0.30438,                 0.3057,                0.88571,             0.00050236,             0.00050236,             0.00050236
                    265,                0.43672,                0.41085,                0.97872,                0.98585,                      1,                  0.995,                0.94921,                0.28765,                0.30122,                0.88043,             0.00049883,             0.00049883,             0.00049883
                    266,                0.44868,                0.46464,                 1.0026,                0.98529,                      1,                  0.995,                0.94364,                0.28352,                0.28272,                 0.8787,             0.00049529,             0.00049529,             0.00049529
                    267,                0.41901,                0.43079,                0.96719,                0.98534,                      1,                  0.995,                0.96162,                0.29506,                0.27897,                0.87978,             0.00049175,             0.00049175,             0.00049175
                    268,                0.46963,                0.46763,                 1.0028,                0.98834,                      1,                  0.995,                0.96761,                0.29321,                0.27414,                0.87997,             0.00048822,             0.00048822,             0.00048822
                    269,                0.44564,                0.38986,                0.97129,                0.99098,                      1,                  0.995,                0.96523,                0.29323,                 0.2741,                0.87956,             0.00048468,             0.00048468,             0.00048468
                    270,                0.45634,                0.46612,                0.99599,                0.99177,                      1,                  0.995,                 0.9499,                0.31569,                0.27364,                0.88473,             0.00048114,             0.00048114,             0.00048114
                    271,                0.43404,                0.39396,                 0.9566,                0.98825,                      1,                  0.995,                0.94095,                0.32491,                0.27935,                0.88773,             0.00047761,             0.00047761,             0.00047761
                    272,                0.43207,                0.44202,                 0.9403,                0.98621,                      1,                  0.995,                0.95325,                0.30997,                 0.2767,                0.88439,             0.00047407,             0.00047407,             0.00047407
                    273,                0.36359,                 0.3707,                0.91453,                 0.9851,                      1,                  0.995,                0.97544,                0.28299,                0.27566,                 0.8805,             0.00047053,             0.00047053,             0.00047053
                    274,                0.34554,                0.32812,                0.92675,                0.98564,                      1,                  0.995,                0.97502,                0.27315,                 0.2731,                0.88031,               0.000467,               0.000467,               0.000467
                    275,                0.36489,                0.35922,                0.90983,                0.98628,                      1,                  0.995,                0.96855,                0.27795,                 0.2758,                0.88258,             0.00046346,             0.00046346,             0.00046346
                    276,                0.37792,                0.39187,                0.92609,                0.98806,                      1,                  0.995,                0.95912,                0.28117,                0.27087,                0.88382,             0.00045992,             0.00045992,             0.00045992
                    277,                0.41207,                0.39432,                0.95241,                0.98791,                      1,                  0.995,                0.96609,                 0.2779,                0.26138,                0.88339,             0.00045639,             0.00045639,             0.00045639
                    278,                0.38885,                0.39345,                0.93176,                0.98873,                      1,                  0.995,                 0.9731,                0.27817,                0.26925,                0.88367,             0.00045285,             0.00045285,             0.00045285
                    279,                0.42458,                0.41169,                0.96229,                0.98885,                      1,                  0.995,                0.97255,                0.28959,                0.26972,                0.88729,             0.00044931,             0.00044931,             0.00044931
                    280,                0.35548,                0.33677,                0.89085,                0.98914,                      1,                  0.995,                0.97173,                0.28863,                0.26526,                0.89056,             0.00044578,             0.00044578,             0.00044578
                    281,                 0.4107,                 0.3984,                0.95633,                 0.9886,                      1,                  0.995,                0.96485,                0.28478,                0.25938,                0.89066,             0.00044224,             0.00044224,             0.00044224
                    282,                0.36536,                0.35671,                0.87979,                0.98802,                      1,                  0.995,                0.96977,                0.27448,                0.25262,                0.88431,              0.0004387,              0.0004387,              0.0004387
                    283,                0.34465,                 0.3368,                0.89197,                0.98741,                      1,                  0.995,                0.96794,                0.27779,                0.25432,                0.88203,             0.00043517,             0.00043517,             0.00043517
                    284,                0.41421,                 0.3802,                 0.9526,                0.98703,                      1,                  0.995,                0.96566,                0.27864,                0.25697,                0.88068,             0.00043163,             0.00043163,             0.00043163
                    285,                0.43723,                0.38998,                 0.9654,                0.98717,                      1,                  0.995,                 0.9621,                0.27547,                0.26468,                0.88029,             0.00042809,             0.00042809,             0.00042809
                    286,                0.41592,                0.40679,                0.95166,                0.98678,                      1,                  0.995,                0.95747,                0.27362,                0.26398,                0.87974,             0.00042456,             0.00042456,             0.00042456
                    287,                0.44119,                0.41209,                0.96174,                0.98791,                      1,                  0.995,                0.97344,                0.27127,                0.25836,                0.87787,             0.00042102,             0.00042102,             0.00042102
                    288,                0.43413,                0.40519,                0.96671,                0.98797,                      1,                  0.995,                0.97184,                0.26492,                0.26099,                0.87419,             0.00041748,             0.00041748,             0.00041748
                    289,                 0.3999,                 0.3831,                0.93328,                0.98809,                      1,                  0.995,                 0.9771,                0.25684,                0.26368,                0.87326,             0.00041395,             0.00041395,             0.00041395
                    290,                0.37166,                0.36494,                0.92109,                0.98838,                      1,                  0.995,                0.97696,                0.24859,                0.26043,                 0.8726,             0.00041041,             0.00041041,             0.00041041
                    291,                 0.3566,                 0.3455,                0.91097,                0.98847,                      1,                  0.995,                0.97173,                0.24899,                0.25198,                0.87389,             0.00040687,             0.00040687,             0.00040687
                    292,                0.43715,                0.41543,                0.97356,                 0.9883,                      1,                  0.995,                0.97052,                0.27395,                0.25662,                0.87966,             0.00040334,             0.00040334,             0.00040334
                    293,                0.39898,                0.39294,                 0.9478,                0.98802,                      1,                  0.995,                 0.9755,                0.28546,                0.25299,                0.88427,              0.0003998,              0.0003998,              0.0003998
                    294,                0.36749,                0.39862,                0.93869,                0.98798,                      1,                  0.995,                0.97622,                0.27389,                0.25493,                0.88359,             0.00039626,             0.00039626,             0.00039626
                    295,                0.35679,                0.37083,                 0.9225,                0.98805,                      1,                  0.995,                0.97129,                0.26796,                0.25685,                 0.8827,             0.00039272,             0.00039272,             0.00039272
                    296,                0.38523,                0.37053,                0.93616,                0.98846,                      1,                  0.995,                0.97694,                0.27079,                0.26314,                0.88108,             0.00038919,             0.00038919,             0.00038919
                    297,                0.42749,                0.43026,                0.92876,                0.98848,                      1,                  0.995,                0.96777,                0.27172,                0.25346,                0.87793,             0.00038565,             0.00038565,             0.00038565
                    298,                0.36382,                0.33892,                0.92209,                0.98852,                      1,                  0.995,                0.97102,                0.27099,                0.25245,                0.87423,             0.00038211,             0.00038211,             0.00038211
                    299,                0.34392,                0.37136,                0.89842,                0.98856,                      1,                  0.995,                0.97013,                0.26141,                0.25152,                0.87106,             0.00037858,             0.00037858,             0.00037858
                    300,                0.33399,                0.34335,                0.89103,                0.98878,                      1,                  0.995,                0.97091,                0.24932,                0.25003,                0.86988,             0.00037504,             0.00037504,             0.00037504
                    301,                0.37563,                 0.4045,                 0.8962,                0.98887,                      1,                  0.995,                0.98338,                0.24272,                0.25477,                0.86786,              0.0003715,              0.0003715,              0.0003715
                    302,                0.40402,                0.37769,                0.94932,                0.98948,                      1,                  0.995,                0.98257,                0.23811,                0.26268,                0.86579,             0.00036797,             0.00036797,             0.00036797
                    303,                 0.3804,                0.38207,                0.94698,                0.99008,                      1,                  0.995,                 0.9759,                0.23238,                0.25827,                 0.8654,             0.00036443,             0.00036443,             0.00036443
                    304,                0.33767,                0.34168,                0.91551,                0.99112,                      1,                  0.995,                 0.9758,                0.22819,                0.25001,                0.86512,             0.00036089,             0.00036089,             0.00036089
                    305,                0.34737,                0.35263,                0.91293,                0.99231,                      1,                  0.995,                0.97576,                0.22902,                  0.244,                0.86497,             0.00035736,             0.00035736,             0.00035736
                    306,                0.36687,                0.36796,                 0.9536,                0.99234,                      1,                  0.995,                0.97197,                0.23116,                0.24221,                0.86559,             0.00035382,             0.00035382,             0.00035382
                    307,                0.33225,                0.35656,                0.90166,                0.99263,                      1,                  0.995,                0.98414,                0.22689,                0.23706,                0.86427,             0.00035028,             0.00035028,             0.00035028
                    308,                0.40581,                0.38868,                0.98013,                0.99215,                      1,                  0.995,                0.98413,                0.22689,                0.23601,                0.86197,             0.00034675,             0.00034675,             0.00034675
                    309,                0.36939,                0.36942,                  0.927,                0.99204,                      1,                  0.995,                0.97938,                0.23281,                0.23878,                0.86098,             0.00034321,             0.00034321,             0.00034321
                    310,                0.39207,                 0.4165,                0.93221,                 0.9913,                      1,                  0.995,                0.97823,                0.23036,                0.23935,                0.85937,             0.00033967,             0.00033967,             0.00033967
                    311,                0.38314,                0.37769,                0.92622,                0.99076,                      1,                  0.995,                0.98526,                0.22085,                0.24322,                0.85882,             0.00033614,             0.00033614,             0.00033614
                    312,                 0.3766,                 0.3539,                0.97772,                0.99013,                      1,                  0.995,                0.98524,                0.21898,                0.23787,                0.86083,              0.0003326,              0.0003326,              0.0003326
                    313,                0.35259,                0.34964,                0.92635,                0.99034,                      1,                  0.995,                0.98542,                0.22254,                0.23766,                0.86205,             0.00032906,             0.00032906,             0.00032906
                    314,                0.38218,                 0.3706,                 0.9658,                 0.9906,                      1,                  0.995,                0.98922,                0.21845,                0.23387,                0.86066,             0.00032553,             0.00032553,             0.00032553
                    315,                0.32114,                0.35367,                0.89509,                0.99097,                      1,                  0.995,                0.99166,                0.21423,                0.23277,                0.86119,             0.00032199,             0.00032199,             0.00032199
                    316,                0.42641,                0.41839,                 1.0082,                0.99099,                      1,                  0.995,                0.99169,                0.22175,                 0.2391,                0.86353,             0.00031845,             0.00031845,             0.00031845
                    317,                0.42564,                0.40464,                0.96614,                0.99109,                      1,                  0.995,                0.98216,                0.22771,                0.24709,                0.86419,             0.00031492,             0.00031492,             0.00031492
                    318,                0.31281,                0.39121,                0.88989,                0.99103,                      1,                  0.995,                0.98983,                0.23612,                0.24605,                0.86447,             0.00031138,             0.00031138,             0.00031138
                    319,                0.34535,                0.35803,                0.91131,                0.99113,                      1,                  0.995,                0.98982,                0.23552,                0.24346,                0.86408,             0.00030784,             0.00030784,             0.00030784
                    320,                0.47173,                0.45249,                0.99869,                0.99063,                      1,                  0.995,                0.98981,                0.23727,                0.24385,                0.86455,             0.00030431,             0.00030431,             0.00030431
